ID	Property	原文	正誤判定	正解Propertyの詳細	場面内の主語	場面内の述語	場面内の目的語
335	Obj	池の底	True	Where	〇	〇	〇
335	Obj	銀製品	True	What	〇	〇	〇
336	対象文	ジャック・クロッカーは生涯の内で今度だけは本当に良いことをしたと思った			〇	×	無
336	Who	ジャック・クロッカー	True		〇	×	無
336	hasPredicate	生涯の内で今度だけは本当に良いことをしたと思った	False		〇	×	無
337	対象文	ジャック・クロッカーはシドナムへ向かった			〇	〇	〇
337	Who	ジャック・クロッカー	True		〇	〇	〇
337	hasPredicate	向かった	True	hasPredicate	〇	〇	〇
337	Obj	シドナム	True	Where	〇	〇	〇
338	対象文	ジャック・クロッカーは真実を話した			〇	〇	×
338	Who	ジャック・クロッカー	True		〇	〇	×
338	hasPredicate	話した	True	hasPredicate	〇	〇	×
338	Obj	真実	False	判別不能	〇	〇	×
339	対象文	ホームズはジャック・クロッカーの手を握った			〇	〇	×
339	Who	ホームズ	True		〇	〇	×
339	hasPredicate	握った	True	hasPredicate	〇	〇	×
339	Obj	ジャック・クロッカーの手	False	判別不能	〇	〇	×
340	対象文	ホームズはジャック・クロッカーの話が真実だと分かった			〇	×	無
340	Who	ホームズ	True		〇	×	無
340	hasPredicate	ジャック・クロッカーの話が真実だと分かった	False		〇	×	無
341	対象文	ホームズはブラケットからベルの紐に届くのは軽業師か船乗りしかいないと考えていた			〇	×	無
341	Who	ホームズ	True		〇	×	無
341	hasPredicate	ブラケットからベルの紐に届くのは軽業師か船乗りしかいないと考えていた	False		〇	×	無
342	対象文	ホームズは船乗りでなければ椅子に括り付けられていた紐の結び目は作れないと考えていた			〇	×	無
342	Who	ホームズ	True		〇	×	無
342	hasPredicate	船乗りでなければ椅子に括り付けられていた紐の結び目は作れないと考えていた	False		〇	×	無
343	対象文	レディー・ブラックンストールは一度だけ船員たちと接触していた			〇	〇	×
343	Who	レディー・ブラックンストール	True		〇	〇	×
343	hasPredicate	接触していた	True	hasPredicate	〇	〇	×
343	Obj	一度	False	判別不能	〇	〇	×
343	Obj	船員たち	False	判別不能	〇	〇	×
344	対象文	レディー・ブラックンストールが船員と接触したのはレディー・ブラックンストールの船旅でのことだった			×	×	無
344	Who	レディー・ブラックンストールが船員	False		×	×	無
344	Who	接触したの	False		×	×	無
344	hasPredicate	レディー・ブラックンストールが船員と接触したのはレディー・ブラックンストールの船旅でのことだった	False		×	×	無
345	対象文	接触した船員はレディー・ブラックンストールと同じ階級の誰かだった			×	×	無
345	Who	接触した船員	False		×	×	無
345	hasPredicate	レディー・ブラックンストールと同じ階級の誰かだった	False		×	×	無
346	対象文	警察は犯人を見抜いていない			〇	〇	〇
346	Who	警察	True		〇	〇	〇
346	hasPredicate	見抜いていない	True	hasPredicate	〇	〇	〇
346	Obj	犯人	True	What	〇	〇	〇
347	対象文	ジャック・クロッカーの行動は極めて重大な問題			×	×	無
347	Who	ジャック・クロッカーの行動	False		×	×	無
347	hasPredicate	極めて重大な問題	False		×	×	無
348	対象文	ジャック・クロッカーの行動が正当防衛と断定されるかわからない			×	×	無
348	Who		False		×	×	無
348	hasPredicate	ジャック・クロッカーの行動が正当防衛と断定されるかわからない	False		×	×	無
349	対象文	ホームズはジャック・クロッカーにおおいに同情している			〇	×	〇
349	Who	ホームズ	True		〇	×	〇
349	hasPredicate	おおいに同情している	False		〇	×	〇
349	Obj	ジャック・クロッカー	True	What	〇	×	〇
350	対象文	ジャック・クロッカーが24時間以内に姿を隠す気なら誰も妨げない			×	×	無
350	Who	誰	False		×	×	無
350	hasPredicate	ジャック・クロッカーが24時間以内に姿を隠す気なら誰も妨げない	False		×	×	無
351	対象文	ジャック・クロッカーが隠れた後事件がすべてが明らかになる			×	〇	〇
351	Who	事件すべて	False		×	〇	〇
351	hasPredicate	明らかになる	True	hasPredicate	×	〇	〇
351	Obj	ジャック・クロッカーが隠れた後	True	When	×	〇	〇
351	対象文	レディー・ブラックンストールは共犯者として非難を受ける			〇	〇	×
351	Who	レディー・ブラックンストール	True		〇	〇	×
351	hasPredicate	受ける	True	hasPredicate	〇	〇	×
351	Obj	共犯者	False	判別不能	〇	〇	×
351	Obj	して	False	判別不能	〇	〇	×
351	Obj	非難	False	判別不能	〇	〇	×
352	対象文	ジャック・クロッカーはレディー・ブラックンストールを置いて逃げない			〇	×	無
352	Who	ジャック・クロッカー	True		〇	×	無
352	hasPredicate	レディー・ブラックンストールを置いて逃げない	False		〇	×	無
353	対象文	ホームズはジャック・クロッカーを試していた			〇	〇	〇
353	Who	ホームズ	True		〇	〇	〇
353	hasPredicate	試していた	True	hasPredicate	〇	〇	〇
353	Obj	ジャック・クロッカー	True	What	〇	〇	〇
354	対象文	スタンリィ・ホプキンスにヒント以上のことはできない			×	〇	×
354	Who	ヒント以上のこと	False		×	〇	×
354	hasPredicate	できない	True	hasPredicate	×	〇	×
354	Obj	スタンリィ・ホプキンス	False	判別不能	×	〇	×
355	対象文	ジャック・クロッカーが有罪か無罪かワトソンに聞いた			×	〇	×
355	Who		False		×	〇	×
355	hasPredicate	聞いた	True	hasPredicate	×	〇	×
355	Obj	ジャック・クロッカーが有罪か無罪	False	判別不能	×	〇	×
355	Obj	ワトソン	False	判別不能	×	〇	×
356	対象文	ワトソンは無罪と言った			〇	〇	〇
356	Who	ワトソン	True		〇	〇	〇
356	hasPredicate	言った	True	hasPredicate	〇	〇	〇
356	Obj	無罪	True	What	〇	〇	〇
357	対象文	ジャック・クロッカーは無罪放免			〇	×	無
357	Who	ジャック・クロッカー	True		〇	×	無
357	hasPredicate	無罪放免	False		〇	×	無
358	対象文	民の声は神の声			〇	×	無
358	Who	民の声	True		〇	×	無
358	hasPredicate	神の声	False		〇	×	無
359	対象文	ジャック・クロッカーは法が他の犠牲者を見出さない限りホームズのことを心配しなくていい			〇	×	無
359	Who	ジャック・クロッカー	True		〇	×	無
359	hasPredicate	法が他の犠牲者を見出さない限りホームズのことを心配しなくていい	False		〇	×	無
